"address","mtgroup","lat","long","mtlocation","wheelchair","mtday","mtstart","mtend","mttype","mtspin","mtzone"
"165 W 105TH ST New York NY ","MANHATTAN VALLEY",40.7996866,-73.9657282,"West End Presbyterian Church",false,"Wednesday","7:00 PM","8:00 PM","B","null",6
"207 W 96TH ST New York NY ","METROPOLIS MEN''S MEETING",40.7945161,-73.9710419,"Holy Name Church",false,"Sunday","5:45 PM","7:00 PM","C","null",6
"207 W 96TH ST New York NY ","MID DAY CHEER",40.7945161,-73.9710419,"Holy Name Church Rectory",false,"Friday","1:00 PM","2:00 PM","S","null",6
"207 W 96TH ST New York NY ","MID DAY CHEER",40.7945161,-73.9710419,"Holy Name Church Rectory",false,"Monday","1:00 PM","2:15 PM","S","Meditation",6
"207 W 96TH ST New York NY ","MID DAY CHEER",40.7945161,-73.9710419,"Holy Name Church Rectory",false,"Tuesday","1:00 PM","2:15 PM","BB","null",6
"207 W 96TH ST New York NY ","MID DAY CHEER",40.7945161,-73.9710419,"Holy Name Church Rectory",false,"Wednesday","1:00 PM","2:15 PM","OD","null",6
"207 W 96TH ST New York NY ","MID DAY CHEER",40.7945161,-73.9710419,"Holy Name Church Rectory",false,"Thursday","1:00 PM","2:15 PM","C","Women",6
"2504 BROADWAY New York NY ","MORNINGSIDE",40.7927534,-73.972842,"Advent Lutheran Church",true,"Saturday","6:30 PM","7:30 PM","B","null",6
"2504 BROADWAY New York NY ","MORNINGSIDE",40.7927534,-73.972842,"Advent Lutheran Church",true,"Saturday","8:00 PM","9:00 PM","OD","null",6
"2504 BROADWAY New York NY ","MORNINGSIDE",40.7927534,-73.972842,"Advent Lutheran Church",true,"Saturday","8:00 PM","9:00 PM","S","null",6
"2504 BROADWAY New York NY ","MORNINGSIDE",40.7927534,-73.972842,"Advent Lutheran Church",true,"Saturday","9:15 PM","10:15 PM","OD","null",6
"405 W 114TH ST New York NY ","MORNINGSIDE HEIGHTS BEGINNERS",40.8051126,-73.9607974,"Church of Notre Dame",true,"Wednesday","6:30 PM","7:30 PM","B","null",6
"405 W 114TH ST New York NY ","MORNINGSIDE HEIGHTS BEGINNERS",40.8051126,-73.9607974,"Church of Notre Dame",true,"Friday","6:30 PM","7:30 PM","B","null",6
"368 W END AVE New York NY ","NEVER TOO LATE",40.783225,-73.9817572,"West End Collegiate Church",false,"Tuesday","7:30 PM","8:30 PM","C","null",6
"225 W 99TH ST New York NY ","NIGHT LIGHT",40.7964452,-73.9694226,"St. Michael''s Parish House",false,"Monday","6:30 PM","7:30 PM","S","null",6
"251 W 100TH ST New York NY ","NIGHT LIGHT BEGINNERS",40.7977791,-73.9709911,"Anshe Chesed Synagogue",true,"Thursday","6:00 PM","7:00 PM","B","null",6
"207 W 96TH ST New York NY ","NINETY SIXTH STREET WORKSHOP",40.7945161,-73.9710419,"Holy Name Church",false,"Sunday","10:00 PM","11:00 PM","T","null",6
"207 W 96TH ST New York NY ","NINETY SIXTH STREET WORKSHOP",40.7945161,-73.9710419,"Holy Name Church",false,"Monday","10:00 PM","11:00 PM","BB","null",6
"207 W 96TH ST New York NY ","NINETY SIXTH STREET WORKSHOP",40.7945161,-73.9710419,"Holy Name Church",false,"Tuesday","10:00 PM","11:00 PM","S","null",6
"207 W 96TH ST New York NY ","NINETY SIXTH STREET WORKSHOP",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","10:00 PM","11:00 PM","BB","null",6
"207 W 96TH ST New York NY ","NINETY SIXTH STREET WORKSHOP",40.7945161,-73.9710419,"Holy Name Church",false,"Thursday","10:00 PM","11:00 PM","B","null",6
"207 W 96TH ST New York NY ","NINETY SIXTH STREET WORKSHOP",40.7945161,-73.9710419,"Holy Name Church",false,"Saturday","10:00 PM","11:00 PM","C","As Bill Sees It",6
"207 W 96TH ST New York NY ","NINETY SIXTH STREET WORKSHOP",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","11:00 PM","12:00 AM","C","Promises",6
"26 W 84TH ST New York NY ","OXFORD(:I)",40.7844228,-73.9716168,"Church of St. Matthew & St. Timothy",true,"Monday","7:30 PM","8:30 PM","C","Interpreted for the Deaf",6
"26 W 84TH ST New York NY ","OXFORD(:I)",40.7844228,-73.9716168,"Church of St. Matthew & St. Timothy",true,"Wednesday","7:30 PM","8:30 PM","O","Interpreted for the Deaf",6
"26 W 84TH ST New York NY ","OXFORD(:I)",40.7844228,-73.9716168,"Church of St. Matthew & St. Timothy",true,"Thursday","7:30 PM","8:30 PM","BB","null",6
"5 W 63RD ST New York NY ","PROMISES PROMISES",40.7708644,-73.9806413,"West Side YMCA",false,"Saturday","6:30 PM","7:30 PM","C","null",6
"552 W END AVE New York NY ","RENEWAL WEST",40.78931,-73.9773114,"St. Ignatius Church",false,"Sunday","7:00 PM","8:00 PM","B","null",6
"164 W 74 ST New York NY ","ROUTES",40.7796117,-73.9801807,"Phoenix House",false,"Saturday","6:00 PM","7:00 PM","B","null",6
"164 W 74 ST New York NY ","ROUTES",40.7796117,-73.9801807,"Phoenix House",false,"Tuesday","7:00 PM","8:00 PM","B","null",6
"340 W 85TH ST New York NY ","RUDE AWAKENING",40.7887343,-73.9798639,"Volunteers of America",false,"Wednesday","8:30 PM","9:30 PM","C","Living Sober",6
"368 W END AVE New York NY ","SMITHEREENS",40.783225,-73.9817572,"West End Collegiate Church",false,"Wednesday","7:00 PM","8:00 PM","B","null",6
"368 W END AVE New York NY ","SMITHEREENS",40.783225,-73.9817572,"West End Collegiate Church",false,"Wednesday","8:15 PM","9:15 PM","S","null",6
"152 W 71ST ST New York NY ","SOBER STEPPING",40.7774259,-73.9812051,"Blessed Sacrament Church Rectory",false,"Saturday","6:30 PM","7:30 PM","S","Promises",6
"5 W 63RD ST New York NY ","SUNDAY MEN''S TOPIC",40.7708644,-73.9806413,"West Side YMCA",false,"Sunday","10:30 AM","11:30 AM","C","Men",6
"131 W 72ND ST New York NY ","SUNDAY WEST",40.7780247,-73.9798344,,false,"Sunday","12:00 PM","1:00 PM","C","null",6
"207 W 96TH ST New York NY ","TURN IT OVER",40.7945161,-73.9710419,"Holy Name Church",false,"Thursday","3:30 PM","4:30 PM","B","null",6
"207 W 96TH ST New York NY ","TURN IT OVER",40.7945161,-73.9710419,"Holy Name Church",false,"Tuesday","3:30 PM","4:30 PM","B","null",6
"207 W 96TH ST New York NY ","TURN IT OVER",40.7945161,-73.9710419,"Holy Name Church",false,"Tuesday","4:30 PM","5:30 PM","C","null",6
"207 W 96TH ST New York NY ","TURN IT OVER",40.7945161,-73.9710419,"Holy Name Church",false,"Thursday","4:30 PM","5:30 PM","C","null",6
"207 W 96TH ST New York NY ","TURN IT OVER",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","4:30 PM","5:30 PM","S","null",6
"152 W 71ST ST New York NY ","WAY OF LIFE",40.7774259,-73.9812051,"Blessed Sacrament Church Rectory",false,"Saturday","10:00 AM","11:00 AM","C","As Bill Sees It",6
"152 W 71ST ST New York NY ","WAY OF LIFE",40.7774259,-73.9812051,"Blessed Sacrament Church Rectory",false,"Saturday","11:15 AM","12:15 PM","C","null",6
"30 W 68TH ST New York NY ","WE AGNOSTICS OF NYC",40.7740859,-73.979107,"Stephen Wise Free Synagogue",true,"Thursday","6:15 PM","7:15 PM","C","Agnostic",6
"207 W 96TH ST New York NY ","WE ARE NOT DOCTORS (WESTSIDE)",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","4:45 PM","5:45 PM","OD","Medication",6
"263 W 86TH ST New York NY ","WEST END",40.7887918,-73.9772649,"Church of St. Paul & St. Andrew",true,"Thursday","7:00 PM","8:00 PM","B","null",6
"263 W 86TH ST New York NY ","WEST END",40.7887918,-73.9772649,"Church of St. Paul & St. Andrew",true,"Thursday","7:00 PM","8:00 PM","S","null",6
"263 W 86TH ST New York NY ","WEST END",40.7887918,-73.9772649,"Church of St. Paul & St. Andrew",true,"Tuesday","7:00 PM","8:00 PM","B","null",6
"263 W 86TH ST New York NY ","WEST END",40.7887918,-73.9772649,"Church of St. Paul & St. Andrew",true,"Tuesday","7:00 PM","8:00 PM","BB","null",6
"306 W 102ND ST New York NY ","WESTSIDE 11th STEP MEDITATION WORKSHOP",40.7992334,-73.9710638,"Addiction Institute",false,"Wednesday","7:00 PM","8:00 PM","C","null",6
"152 W 71ST ST New York NY ","WESTSIDE STEP",40.7774259,-73.9812051,"Blessed Sacrament Church Rectory",false,"Friday","7:00 PM","8:00 PM","S","null",6
"26 W 84TH ST New York NY ","WESTSIDE YOUNG PEOPLE",40.7844228,-73.9716168,"Church of St.Matthew & St. Timothy",false,"Saturday","7:00 PM","8:00 PM","B","Young People",6
"595 COLUMBUS AVE New York NY ","WITHOUT A PRAYER",40.7879892,-73.9707609,"Goddard Riverside Community Center",true,"Saturday","5:00 PM","6:00 PM","OD","Agnostic",6
"306 W 102ND ST New York NY ","WOMEN LIVING SOBER",40.7992334,-73.9710638,"Trinity Halfway House",false,"Wednesday","9:00 AM","10:00 AM","C","Women",6
"306 W 102ND ST New York NY ","WOMEN LIVING SOBER",40.7992334,-73.9710638,"Trinity Halfway House",false,"Saturday","9:00 AM","10:00 AM","C","Women",6
"213 W 82ND ST New York NY ","WOMEN WEST AA",40.7855603,-73.9776992,"Holy Trinity Church",true,"Friday","7:00 PM","8:00 PM","C","Women",6
"152 W 71ST ST New York NY ","WOMEN''S BEGINNING LITERATURE",40.7774259,-73.9812051,"Blessed Sacrament (Rectory)",false,"Thursday","12:00 PM","1:00 PM","C","Women",6
"152 W 71ST ST New York NY ","WOMEN''S BEGINNING LITERATURE",40.7774259,-73.9812051,"Blessed Sacrament (Rectory)",false,"Monday","12:00 PM","1:15 PM","C","Women",6
"152 W 71ST ST New York NY ","WOMEN''S BEGINNING LITERATURE",40.7774259,-73.9812051,"Blessed Sacrament (Rectory)",false,"Wednesday","12:30 PM","1:30 PM","B","Women",6
"152 W 71ST ST New York NY ","WOMEN''S ELEVENTH STEP MEETING",40.7774259,-73.9812051,,true,"Monday","12:00 PM","1:00 PM","OD","Women",6
"152 W 71ST ST New York NY ","WOMEN''S TELL IT LIKE IT IS",40.7774259,-73.9812051,"Blessed Sacrament (Rectory)",true,"Monday","12:00 PM","1:15 PM","C","Women",6
"160 CENTRAL PARK W New York NY ","WOMEN''S WESTSIDE TOPIC",40.7787712,-73.9743066,"Universalist Church",false,"Tuesday","6:30 PM","7:30 PM","C","Women",6
"207 W 96TH ST New York NY ","WRITING SOBER",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","6:00 PM","7:00 PM","C","Special Purpose Groups",6
"351 E 74TH STATE ROAD NY ST New York NY ","A BAFFLED LOT","40.7694194","-73.9555151","Jan Hus Church",false,"Saturday","7:30 AM","8:30 AM","OD","null",7
"48 E 80TH STATE ROAD NY ST New York NY ","A.A. TRADITIONS AND HISTORY","40.7767263","-73.9612366","Manhattan Church of Christ",true,"Tuesday","7:00 PM","8:00 PM","T","null",7
"184 E 76TH STATE ROAD NY ST New York NY ","ACTIVE","40.7725462","-73.9594994","St. Jean Baptiste Church",true,"Wednesday","6:00 PM","7:00 PM","S","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","AFTERNOON AWAKENING","40.7694194","-73.9555151","Jan Hus Church",false,"Monday","2:30 PM","3:30 PM","B","Living Sober",7
"351 E 74TH STATE ROAD NY ST New York NY ","AFTERNOON AWAKENING","40.7694194","-73.9555151","Jan Hus Church",false,"Tuesday","2:30 PM","3:30 PM","S","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","AFTERNOON AWAKENING","40.7694194","-73.9555151","Jan Hus Church",false,"Wednesday","2:30 PM","3:30 PM","BB","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","AFTERNOON AWAKENING","40.7694194","-73.9555151","Jan Hus Church",false,"Thursday","2:30 PM","3:30 PM","S","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","AFTERNOON AWAKENING","40.7694194","-73.9555151","Jan Hus Church",false,"Friday","2:30 PM","3:30 PM","S","null",7
"1393 YORK STATE ROAD NY AVE New York NY ","ATLANTIC ELEVENTH STEP MEDITATION","40.6639307188879","-73.9382749875207","Church of the Epiphany",false,"Monday","7:15 PM","8:15 PM","S","null",7
"520 PARK STATE ROAD NY AVE New York NY ","ATLANTIC GROUP (:I)","40.6639307188879","-73.9382749875207","Christ United Methodist Church",true,"Tuesday","7:00 PM","8:00 PM","O","null",7
"337 E 74TH STATE ROAD NY ST New York NY ","ATLANTIC GROUP (:II)","40.7696836","-73.9561119","Archdiocian Cathedral of the Holy Trinity",true,"Thursday","7:00 PM","8:00 PM","B","null",7
"1157 LEXINGTON STATE ROAD NY AVE New York NY ","ATLANTIC GROUP (:III)","40.6639307188879","-73.9382749875207","All Souls Church",true,"Saturday","6:00 PM","7:00 PM","O","null",7
"420 E 76TH STATE ROAD NY ST New York NY ","BREAKING THROUGH","40.7697705","-73.9529077","Gracie Square Hospital",true,"Friday","6:30 PM","7:30 PM","B","null",7
"230 E 90TH STATE ROAD NY ST New York NY ","CAME TO BELIEVE","40.780841","-73.9510956","Our Lady of Good Counsel Church",false,"Sunday","3:30 PM","4:30 PM","B","null",7
"65 E 89TH STATE ROAD NY ST New York NY ","CARNEGIE HILL","40.78259","-73.9566571","St. Thomas More Church",false,"Tuesday","6:15 PM","7:15 PM","C","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","CENTRAL","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Sunday","5:00 PM","5:45 PM","O","Meditation",7
"865 MADISON STATE ROAD NY AVE New York NY ","CENTRAL","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Sunday","6:00 PM","7:00 PM","S","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","CENTRAL","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Sunday","6:00 PM","7:00 PM","OD","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","CENTRAL","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Sunday","7:15 PM","8:15 PM","B","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Monday","7:15 AM","8:15 AM","BB","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Tuesday","7:15 AM","8:15 AM","OD","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Wednesday","7:15 AM","8:15 AM","S","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Thursday","7:15 AM","8:15 AM","OD","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Friday","7:15 AM","8:15 AM","OD","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Sunday","8:00 AM","9:00 AM","OD","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Saturday","8:00 AM","9:00 AM","OD","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Friday","6:15 PM","7:30 PM","S","Women",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Sunday","7:00 PM","8:00 PM","C","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Wednesday","7:30 PM","9:00 PM","B","null",7
"1296 LEXINGTON STATE ROAD NY AVE New York NY ","CHAPTER FIVE","40.6639307188879","-73.9382749875207","Immanuel Lutheran Church",false,"Thursday","8:00 PM","9:15 PM","BB","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","ELEVENTH STEP AT JAN HUS","40.7694194","-73.9555151","Jan Hus Church",false,"Sunday","9:00 AM","10:00 AM","S","null",7
"1157 LEXINGTON STATE ROAD NY AVE New York NY ","FEARLESS","40.6639307188879","-73.9382749875207","All Souls Uniterian Church",false,"Friday","7:30 PM","8:30 PM","C","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","FRIDAY CENTRAL","40.7694194","-73.9555151","Jan Hus Church",false,"Friday","6:30 PM","7:30 PM","C","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","FRIDAY NIGHT GAY MEN & WOMEN","40.7694194","-73.9555151","Jan Hus Church",false,"Friday","8:00 PM","9:00 PM","S","Gay, Lesbian and Bisexual",7
"65 E 89TH STATE ROAD NY ST New York NY ","FRIDAY NIGHT MEN''S STEP","40.78259","-73.9566571","St. Thomas More Church Rectory",false,"Friday","6:15 PM","7:15 PM","S","Men",7
"65 E 89TH STATE ROAD NY ST New York NY ","HUMANISTS TOO","40.78259","-73.9566571","Church of Saint Thomas Moore",false,"Monday","6:15 PM","7:15 PM","null","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","I''M ALL IN","40.7694194","-73.9555151","Jan Hus Church",false,"Tuesday","12:30 PM","1:30 PM","B","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","I''M ALL IN","40.7694194","-73.9555151","Jan Hus Church",false,"Wednesday","12:30 PM","1:30 PM","B","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","I''M ALL IN","40.7694194","-73.9555151","Jan Hus Church",false,"Thursday","12:30 PM","1:30 PM","B","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","I''M ALL IN","40.7694194","-73.9555151","Jan Hus Church",false,"Friday","12:30 PM","1:30 PM","B","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","I''M ALL IN","40.7694194","-73.9555151","Jan Hus Church",false,"Saturday","12:30 PM","1:30 PM","B","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","I''M ALL IN","40.7694194","-73.9555151","Jan Hus Church",false,"Monday","12:30 PM","1:30 PM","B","null",7
"135 E 96TH STATE ROAD NY ST New York NY ","INTO ACTION MANHATTAN","40.7862757","-73.951491","St. Francis de Sales Church",false,"Wednesday","6:30 PM","7:30 PM","S","Big Book Workshop",7
"351 E 74TH STATE ROAD NY ST New York NY ","KITCHEN TABLE MEETING","40.7694194","-73.9555151","Jan Hus Presbyterian Church",false,"Saturday","11:00 AM","12:00 PM","C","null",7
"2 E 90TH STATE ROAD NY ST New York NY ","LENOX HILL","40.7836928","-73.9578694","Church of the Heavenly Rest",false,"Monday","7:00 PM","8:00 PM","B","null",7
"2 E 90TH STATE ROAD NY ST New York NY ","LENOX HILL","40.7836928","-73.9578694","Church of the Heavenly Rest",false,"Monday","7:00 PM","8:00 PM","S","null",7
"2 E 90TH STATE ROAD NY ST New York NY ","LENOX HILL","40.7836928","-73.9578694","Church of the Heavenly Rest",false,"Thursday","7:00 PM","8:00 PM","O","null",7
"2 E 90TH STATE ROAD NY ST New York NY ","LENOX HILL","40.7836928","-73.9578694","Church of the Heavenly Rest",false,"Thursday","8:15 PM","9:00 PM","B","null",7
"2 E 90TH STATE ROAD NY ST New York NY ","LENOX HILL","40.7836928","-73.9578694","Church of the Heavenly Rest",false,"Monday","8:15 PM","9:00 PM","C","null",7
"1157 LEXINGTON STATE ROAD NY AVE New York NY ","LEX 80 STEP","40.6639307188879","-73.9382749875207","All Souls Uniterian Church",true,"Wednesday","6:30 PM","7:30 PM","S","Twelve Steps",7
"420 E 76TH STATE ROAD NY ST New York NY ","LIVE AND LET LIVE","40.7697705","-73.9529077","Gracie Square Hospital",true,"Tuesday","7:00 PM","8:00 PM","B","Gay, Lesbian and Bisexual",7
"420 E 76TH STATE ROAD NY ST New York NY ","LIVE AND LET LIVE","40.7697705","-73.9529077","Gracie Square Hospital",true,"Thursday","7:00 PM","8:00 PM","OD","Gay, Lesbian and Bisexual",7
"420 E 76TH STATE ROAD NY ST New York NY ","LIVE AND LET LIVE","40.7697705","-73.9529077","Gracie Square Hospital",true,"Tuesday","8:30 PM","9:30 PM","C","Gay, Lesbian and Bisexual",7
"351 E 74TH STATE ROAD NY ST New York NY ","MADISON 73","40.7694194","-73.9555151","Jan Hus Presbyterian Church",false,"Saturday","7:00 PM","8:00 PM","B","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MADISON 73","40.7694194","-73.9555151","Jan Hus Presbyterian Church",false,"Saturday","7:00 PM","8:00 PM","S","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MEDITATION (EXPECT MIRACLES)","40.7694194","-73.9555151","Jan Hus Church",false,"Thursday","11:00 AM","12:00 PM","OD","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MEDITATION (EXPECT MIRACLES)","40.7694194","-73.9555151","Jan Hus Church",false,"Friday","11:00 AM","12:00 PM","OD","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MEDITATION (EXPECT MIRACLES)","40.7694194","-73.9555151","Jan Hus Church",false,"Monday","11:00 AM","12:00 PM","OD","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MEDITATION (EXPECT MIRACLES)","40.7694194","-73.9555151","Jan Hus Church",false,"Tuesday","11:00 AM","12:00 PM","OD","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MEDITATION (EXPECT MIRACLES)","40.7694194","-73.9555151","Jan Hus Church",false,"Wednesday","11:00 AM","12:00 PM","OD","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MEDITATION (EXPECT MIRACLES)","40.7694194","-73.9555151","Jan Hus Church",false,"Wednesday","8:00 PM","9:00 PM","OD","null",7
"1285 MADISON STATE ROAD NY AVE New York NY ","MEN''S NYC BIG BOOK STEP STUDY","40.6639307188879","-73.9382749875207","Philomathist Center",false,"Wednesday","7:00 PM","8:30 PM","BB","null",7
"48 E 84TH STATE ROAD NY ST New York NY ","METROPOLITAN","40.7790604","-73.9588788","St. Ignatius Loyola School",true,"Saturday","3:15 PM","4:15 PM","S","First Step Workshop",7
"48 E 84TH STATE ROAD NY ST New York NY ","METROPOLITAN","40.7790604","-73.9588788","St. Ignatius Loyola School",true,"Sunday","6:15 PM","7:15 PM","B","null",7
"48 E 84TH STATE ROAD NY ST New York NY ","METROPOLITAN","40.7790604","-73.9588788","St. Ignatius Loyola School",true,"Tuesday","6:30 PM","7:30 PM","null","null",7
"48 E 84TH STATE ROAD NY ST New York NY ","METROPOLITAN","40.7790604","-73.9588788","St. Ignatius Loyola School",true,"Sunday","7:30 PM","8:30 PM","S","null",7
"48 E 84TH STATE ROAD NY ST New York NY ","METROPOLITAN","40.7790604","-73.9588788","St. Ignatius Loyola School",true,"Tuesday","7:45 PM","8:45 PM","B","null",7
"408 E 82ND STATE ROAD NY ST New York NY ","MONDAY EAST TOPIC","40.7738528","-73.9504699","St. Stephen of Hungary Church",false,"Monday","7:00 PM","8:00 PM","C","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","MONDAY WOMEN","40.7694194","-73.9555151","Jan Hus Church",false,"Monday","7:15 PM","8:15 PM","C","Women",7
"351 E 74TH STATE ROAD NY ST New York NY ","MORNING REFLECTIONS","40.7694194","-73.9555151","Jan Hus Church",false,"Wednesday","9:30 AM","10:30 AM","OD","Daily Reflections",7
"351 E 74TH STATE ROAD NY ST New York NY ","MORNING REFLECTIONS","40.7694194","-73.9555151","Jan Hus Church",false,"Thursday","9:30 AM","10:30 AM","OD","Daily Reflections",7
"351 E 74TH STATE ROAD NY ST New York NY ","MORNING REFLECTIONS","40.7694194","-73.9555151","Jan Hus Church",false,"Friday","9:30 AM","10:30 AM","OD","Daily Reflections",7
"351 E 74TH STATE ROAD NY ST New York NY ","MORNING REFLECTIONS","40.7694194","-73.9555151","Jan Hus Church",false,"Monday","9:30 AM","10:30 AM","OD","Daily Reflections",7
"351 E 74TH STATE ROAD NY ST New York NY ","MORNING REFLECTIONS","40.7694194","-73.9555151","Jan Hus Church",false,"Tuesday","9:30 AM","10:30 AM","OD","Daily Reflections",7
"125 E 85TH STATE ROAD NY ST New York NY ","NEW CHOICES","40.7790514","-73.956386","Congregational Kehilath Jeshurun",true,"Monday","6:30 PM","7:30 PM","C","null",7
"125 E 85TH STATE ROAD NY ST New York NY ","NEW CHOICES","40.7790514","-73.956386","Congregational Kehilath Jeshurun",true,"Wednesday","6:30 PM","7:30 PM","S","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","OPEN BOOK","40.7694194","-73.9555151","Jan Hus Church",false,"Monday","7:15 PM","8:15 PM","BB","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","OUR PRIMARY PURPOSE","40.7694194","-73.9555151","Jan Hus Church",false,"Saturday","9:30 AM","10:30 AM","S","Women",7
"865 MADISON STATE ROAD NY AVE New York NY ","PARK BENCH (:II)","40.6639307188879","-73.9382749875207","St. James Church",true,"Wednesday","12:30 PM","1:30 PM","C","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","PARK BENCH (:II)","40.6639307188879","-73.9382749875207","St. James Church",true,"Thursday","12:30 PM","1:30 PM","C","null",7
"62 E 92ND STATE ROAD NY ST New York NY ","PARK MADISON","40.6627546","-73.928788","Brick Church Parish House",true,"Friday","6:45 PM","7:45 PM","C","null",7
"62 E 92ND STATE ROAD NY ST New York NY ","PARK MADISON","40.6627546","-73.928788","Brick Church Parish House",true,"Tuesday","6:45 PM","7:45 PM","B","null",7
"62 E 92ND STATE ROAD NY ST New York NY ","PARK MADISON","40.6627546","-73.928788","Brick Church Parish House",true,"Tuesday","8:00 PM","9:00 PM","C","null",7
"62 E 92ND STATE ROAD NY ST New York NY ","PARK MADISON","40.6627546","-73.928788","Brick Church Parish House",true,"Friday","8:00 PM","9:00 PM","S","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","PERSEVERANCE","40.7694194","-73.9555151","Jan Hus Church",false,"Saturday","11:00 AM","12:00 PM","OD","null",7
"420 E 87TH STATE ROAD NY ST New York NY ","RECOVERY ROOM","40.7770465","-73.9479432","St. Joseph''s School",false,"Wednesday","7:00 PM","8:00 PM","B","null",7
"593 PARK STATE ROAD NY AVE New York NY ","RENEWAL EAST","40.6639307188879","-73.9382749875207","Central Presbyterian Church",true,"Wednesday","6:30 PM","7:30 PM","C","null",7
"65 E 89TH STATE ROAD NY ST New York NY ","RENEWAL NORTH","40.78259","-73.9566571","St. Thomas More Church",true,"Thursday","6:30 PM","7:30 PM","OD","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","RHINELANDER","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Monday","6:00 PM","7:00 PM","OD","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","RHINELANDER","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Thursday","6:00 PM","7:00 PM","S","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","RHINELANDER","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Thursday","7:00 PM","8:00 PM","B","null",7
"865 MADISON STATE ROAD NY AVE New York NY ","RHINELANDER","40.6639307188879","-73.9382749875207","St. James Episcopal Church",false,"Monday","7:00 PM","8:00 PM","B","null",7
"CHURCH OF THE GOOD SHEPARD STATE ROAD YORK NY New York NY ","ROOSEVELT ISLAND SERENITY","40.6639307188879","-73.9382749875207",,true,"Saturday","6:30 PM","7:30 PM","C","null",7
